country,year,site_id,landscape_type,transect,period,round,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,plant_genus,plant_species
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,6,low,2,after,3,other wild bee,Halictus,tumulorum,tumulorum,Centaurea,nigra
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Cirsium,acaule
UK,2012,6,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Cirsium,acaule
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Cirsium,acaule
UK,2012,6,low,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Cirsium,acaule
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Cirsium,acaule
UK,2012,6,low,2,after,3,Bumblebee,Bombus,sylvestris,sylvestris,Cirsium,acaule
UK,2012,6,low,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Clinopodium,vulgare
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Leontodon,hispidus
UK,2012,6,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,6,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,6,low,1,after,4,Hoverfly,Eupeodes,latifasciatus,latifasciatus,Leontodon,hispidus
UK,2012,6,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,6,low,1,after,4,other wild bee,Lasioglossum,fulvicorne,fulvicorne,Leontodon,hispidus
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,6,low,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Origanum,vulgare
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,other wild bee,Lasioglossum,calceatum,calceatum,Scabiosa,columbaria
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Thymus,polytrichus
UK,2012,6,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Thymus,polytrichus
UK,2012,6,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Thymus,polytrichus
UK,2012,6,low,2,during,2,Bumblebee,Bombus,lapidarius,lapidarius,Lotus,corniculatus
UK,2012,6,low,2,during,2,Bumblebee,Bombus,lapidarius,lapidarius,Lotus,corniculatus
UK,2012,6,low,2,during,2,Bumblebee,Bombus,pascuorum,pascuorum,Lotus,corniculatus
UK,2012,6,low,2,during,2,Bumblebee,Bombus,pascuorum,pascuorum,Lotus,corniculatus
UK,2012,6,low,1,during,1,Hoverfly,Platycheirus,podagratus,podagratus,Taraxacum,agg.
UK,2012,6,low,1,during,1,other wild bee,Osmia,bicolor,bicolor,Veronica,chamaedrys
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Agrimonia,eupatoria
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,unknown,unknown,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,pratorum,pratorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,pratorum,pratorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Bumblebee,Bombus,unknown,unknown,Centaurea,scabiosa
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lucorum,lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lucorum,lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,rupestris,rupestris,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,pratorum,pratorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,vestalis,vestalis,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Scaeva,pyrastri,pyrastri,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Cirsium,vulgare
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,vulgare
UK,2012,7,low,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Cirsium,vulgare
UK,2012,7,low,1,after,4,Bumblebee,Bombus,barbutellus,barbutellus,Cirsium,vulgare
